(20991,0,83,0):	0	0	0.011	0
(20991,0,85,0):	0	0	0.004	0
(20991,0,93,0):	0	0	0.003	0
(20991,0,95,0):	0	0	0.005	0
(20991,0,97,0):	0	0	0.004	0
(20991,0,99,0):	0	0	0.003	0
(20991,0,100,0):	0	0	0.001	0
(20991,0,101,0):	0	0	0.001	0
(20991,0,102,0):	0	0	0.009	0
(20991,0,114,0):	0	0	0.001	0
(20991,0,124,0):	0	0	0.005	0
(20991,0,125,0):	0	0	0.01	0
(20991,0,132,0):	0	0	0.004	0
(20991,0,139,0):	0	0	0.008	0
(20991,0,140,0):	0	0	0	0.002
(20991,0,144,0):	0	0	0.003	0
(20991,0,145,0):	0	0	0.021	0.002
(20991,0,148,0):	0	0	0.005	0
(20991,0,150,0):	0	0	0.001	0
(20991,0,153,0):	0	0	0.001	0
(20991,0,159,0):	0	0	0.001	0
(20991,0,161,0):	0	0	0	0.003
(20991,0,162,0):	0	0	0.004	0
(20991,0,169,0):	0	0	0.008	0
(20991,0,170,0):	0	0	0.012	0
(20991,0,174,0):	0	0	0.003	0
(20991,0,185,0):	0	0	0.004	0
(20991,0,189,0):	0	0	0.002	0.009
(20991,1,12,0):	0	0	0	0.006
(20991,1,18,0):	0	0	0	0.006
(20991,1,21,0):	0	0	0	0.004
(20991,1,24,0):	0	0	0	0.009
(20991,1,25,0):	0	0	0	0.005
(20991,1,26,0):	0	0	0	0.004
(20991,1,28,0):	0	0	0	0.002
(20991,1,41,0):	0	0	0	0.004
(20991,1,42,0):	0	0	0.004	0
(20991,1,43,0):	0	0	0	0.005
(20991,1,50,0):	0	0	0	0.013
(20991,1,55,0):	0	0	0	0.007
(20991,1,58,0):	0	0	0.001	0.005
(20991,1,62,0):	0	0	0	0.007
(20991,1,75,0):	0	0	0.001	0.011
(20991,1,76,0):	0	0	0	0.011
(20991,1,78,0):	0	0	0.001	0.015
(20991,1,91,0):	0	0	0	0.006
(20991,1,99,0):	0	0	0.005	0.006
(20991,1,100,0):	0	0	0	0.005
(20991,1,102,0):	0	0	0	0.001
(20991,1,105,0):	0	0	0	0.01
(20991,1,110,0):	0	0	0	0.009
(20991,1,111,0):	0	0	0	0.002
(20991,1,115,0):	0	0	0.001	0.009
(20991,1,130,0):	0	0	0	0.003
(20991,1,131,0):	0	0	0	0.001
(20991,1,135,0):	0	0	0	0.001
(20991,1,136,0):	0	0	0	0.002
(20991,1,137,0):	0	0	0	0.002
(20991,1,138,0):	0	0	0	0.003
(20991,1,139,0):	0	0	0	0.001
(20991,1,140,0):	0	0	0	0.015
(20991,1,141,0):	0	0	0	0.006
(20991,1,147,0):	0	0	0	0.003
(20991,1,149,0):	0	0	0	0.006
(20991,1,154,0):	0	0	0.001	0.008
(20991,1,158,0):	0	0	0	0.002
(20991,1,159,0):	0	0	0	0.001
(20991,1,166,0):	0	0	0	0.002
(20991,1,167,0):	0	0	0	0.019
(20991,1,169,0):	0	0	0	0.028
(20991,1,171,0):	0	0	0	0.003
(20991,1,172,0):	0	0	0	0.002
(20991,1,176,0):	0	0	0	0.006
(20991,1,184,0):	0	0	0	0.002
(20991,1,189,0):	0	0	0	0.002
(20992,0,2,0):	0	0	0.009	0
(20992,0,3,0):	0	0	0.001	0
(20992,0,4,0):	0	0	0.008	0
(20992,0,9,0):	0	0	0.005	0
(20992,0,10,0):	0	0	0.014	0
(20992,0,14,0):	0	0	0.003	0
(20992,0,19,0):	0	0	0.004	0
(20992,0,25,0):	0	0	0.002	0
(20992,0,40,0):	0	0	0	0.002
(20992,0,44,0):	0	0	0.001	0.001
(20992,0,46,0):	0	0	0.004	0
(20992,0,47,0):	0	0	0.007	0
(20992,0,50,0):	0	0	0.001	0
(20992,0,60,0):	0	0	0.003	0
(20992,0,63,0):	0	0	0.004	0
(20992,0,65,0):	0	0	0	0.004
(20992,0,66,0):	0	0	0.001	0
(20992,0,68,0):	0	0	0.004	0
(20992,0,69,0):	0	0	0.001	0
(20992,0,71,0):	0	0	0.008	0
(20992,0,75,0):	0	0	0.016	0
(20992,0,86,0):	0	0	0.002	0
(20992,0,90,0):	0	0	0.002	0
(20992,0,96,0):	0	0	0.002	0.001
(20992,0,97,0):	0	0	0.002	0
(20992,0,120,0):	0	0	0.003	0
(20992,0,121,0):	0	0	0.008	0
(20992,0,132,0):	0	0	0.006	0
(20992,0,135,0):	0	0	0.001	0
(20992,0,137,0):	0	0	0.001	0
(20992,0,138,0):	0	0	0.011	0
(20992,0,143,0):	0	0	0.003	0
(20992,0,148,0):	0	0	0.006	0
(20992,0,153,0):	0	0	0.014	0
(20992,0,156,0):	0	0	0.002	0
(20992,0,167,0):	0	0	0.004	0
(20992,0,171,0):	0	0	0.005	0
(20992,0,172,0):	0	0	0.002	0
(20992,0,174,0):	0	0	0.011	0
(20992,0,182,0):	0	0	0.01	0
(20992,0,186,0):	0	0	0.001	0
(20992,0,187,0):	0	0	0.014	0
(20992,0,191,0):	0	0	0.002	0
(20992,1,1,0):	0	0	0	0.007
(20992,1,2,0):	0	0	0	0.002
(20992,1,5,0):	0	0	0	0.001
(20992,1,8,0):	0	0	0	0.002
(20992,1,12,0):	0	0	0	0.016
(20992,1,15,0):	0	0	0	0.006
(20992,1,33,0):	0	0	0	0.004
(20992,1,35,0):	0	0	0	0.005
(20992,1,39,0):	0	0	0	0.005
(20992,1,40,0):	0	0	0	0.01
(20992,1,41,0):	0	0	0	0.001
(20992,1,43,0):	0	0	0	0.009
(20992,1,44,0):	0	0	0	0.003
(20992,1,50,0):	0	0	0	0.002
(20992,1,55,0):	0	0	0	0.012
(20992,1,57,0):	0	0	0	0.022
(20992,1,60,0):	0	0	0	0.009
(20992,1,65,0):	0	0	0	0.004
(20992,1,76,0):	0	0	0	0.003
(20992,1,81,0):	0	0	0	0.004
(20992,1,82,0):	0	0	0	0.001
(20992,1,86,0):	0	0	0	0.002
(20992,1,88,0):	0	0	0.003	0.004
(20992,1,89,0):	0	0	0	0.005
(20992,1,92,0):	0	0	0	0.01
(20992,1,93,0):	0	0	0	0.002
(20992,1,103,0):	0	0	0	0.001
(20992,1,112,0):	0	0	0	0.002
(20992,1,113,0):	0	0	0	0.006
(20992,1,116,0):	0	0	0	0.011
(20992,1,120,0):	0	0	0	0.005
(20992,1,129,0):	0	0	0	0.006
(20992,1,132,0):	0	0	0.001	0.01
(20992,1,134,0):	0	0	0.002	0.001
(20992,1,151,0):	0	0	0	0.009
(20992,1,152,0):	0	0	0	0.005
(20992,1,154,0):	0	0	0	0.008
(20992,1,158,0):	0	0	0	0.004
(20992,1,160,0):	0	0	0.011	0
(20992,1,161,0):	0	0	0	0.004
(20992,1,170,0):	0	0	0	0.006
(20992,1,171,0):	0	0	0.002	0
(20992,1,175,0):	0	0	0	0.001
(20992,1,177,0):	0	0	0	0.004
(20992,1,179,0):	0	0	0	0.003
(20992,1,180,0):	0	0	0	0.002
(20992,1,189,0):	0	0	0	0.01
(20992,1,191,0):	0	0	0	0.001
(20992,1,193,0):	0	0	0	0.002
(20992,1,195,0):	0	0	0	0.005
(20992,1,199,0):	0	0	0	0.006
(20992,1,208,0):	0	0	0	0.003
(20992,1,214,0):	0	0	0	0.001
(20992,1,219,0):	0	0	0	0.012
(20992,1,227,0):	0	0	0	0.001
(20992,1,229,0):	0	0	0.001	0.004
(20992,1,231,0):	0	0	0	0.002
(20993,0,1,0):	0	0	0.008	0
(20993,0,2,0):	0	0	0.001	0
(20993,0,3,0):	0	0	0.005	0
(20993,0,10,0):	0	0	0.007	0
(20993,0,11,0):	0	0	0.003	0
(20993,0,15,0):	0	0	0.013	0
(20993,0,17,0):	0	0	0.004	0
(20993,0,20,0):	0	0	0.005	0.001
(20993,0,21,0):	0	0	0.014	0
(20993,0,22,0):	0	0	0.008	0
(20993,0,25,0):	0	0	0.013	0
(20993,0,26,0):	0	0	0.007	0.001
(20993,0,31,0):	0	0	0.004	0
(20993,0,33,0):	0	0	0.005	0
(20993,0,37,0):	0	0	0.001	0
(20993,0,38,0):	0	0	0.005	0
(20993,0,48,0):	0	0	0.003	0
(20993,0,49,0):	0	0	0.007	0
(20993,0,51,0):	0	0	0.009	0
(20993,0,53,0):	0	0	0	0.002
(20993,0,56,0):	0	0	0.004	0
(20993,0,61,0):	0	0	0.004	0
(20993,0,63,0):	0	0	0.003	0
(20993,0,64,0):	0	0	0.011	0.001
(20993,0,66,0):	0	0	0.005	0
(20993,0,76,0):	0	0	0.015	0
(20993,0,78,0):	0	0	0.003	0
(20993,0,80,0):	0	0	0.004	0
(20993,0,85,0):	0	0	0.002	0
(20993,0,88,0):	0	0	0.004	0
(20993,0,97,0):	0	0	0.007	0
(20993,0,98,0):	0	0	0.015	0
(20993,0,104,0):	0	0	0.011	0
(20993,0,106,0):	0	0	0.001	0
(20993,0,107,0):	0	0	0.011	0
(20993,0,109,0):	0	0	0.021	0
(20993,0,114,0):	0	0	0.002	0
(20993,0,115,0):	0	0	0.001	0
(20993,0,119,0):	0	0	0.005	0
(20993,0,124,0):	0	0	0.004	0
(20993,0,127,0):	0	0	0.005	0
(20993,0,134,0):	0	0	0.013	0
(20993,0,137,0):	0	0	0.008	0.007
(20993,0,150,0):	0	0	0.003	0
(20993,0,157,0):	0	0	0.002	0
(20993,0,164,0):	0	0	0.001	0
(20993,1,7,0):	0	0	0	0.006
(20993,1,9,0):	0	0	0	0.008
(20993,1,15,0):	0	0	0	0.004
(20993,1,27,0):	0	0	0	0.001
(20993,1,30,0):	0	0	0	0.012
(20993,1,37,0):	0	0	0	0.001
(20993,1,40,0):	0	0	0	0.007
(20993,1,45,0):	0	0	0	0.008
(20993,1,46,0):	0	0	0	0.007
(20993,1,48,0):	0	0	0	0.009
(20993,1,50,0):	0	0	0	0.002
(20993,1,63,0):	0	0	0	0.004
(20993,1,66,0):	0	0	0	0.01
(20993,1,69,0):	0	0	0	0.007
(20993,1,76,0):	0	0	0	0.007
(20993,1,80,0):	0	0	0	0.003
(20993,1,83,0):	0	0	0	0.003
(20993,1,84,0):	0	0	0	0.015
(20993,1,87,0):	0	0	0	0.003
(20993,1,94,0):	0	0	0	0.005
(20993,1,96,0):	0	0	0	0.011
(20993,1,97,0):	0	0	0.003	0.006
(20993,1,98,0):	0	0	0	0.013
(20993,1,105,0):	0	0	0	0.004
(20993,1,107,0):	0	0	0	0.009
(20993,1,110,0):	0	0	0.001	0.008
(20993,1,127,0):	0	0	0	0.001
(20993,1,128,0):	0	0	0.005	0.005
(20993,1,130,0):	0	0	0	0.002
(20993,1,135,0):	0	0	0	0.005
(20993,1,139,0):	0	0	0	0.004
(20993,1,141,0):	0	0	0	0.002
(20993,1,142,0):	0	0	0	0.009
(20993,1,143,0):	0	0	0	0.007
(20993,1,153,0):	0	0	0.002	0.002
(20993,1,154,0):	0	0	0	0.019
(20993,1,157,0):	0	0	0	0.006
(20993,1,159,0):	0	0	0	0.008
(20993,1,170,0):	0	0	0	0.003
(20993,1,171,0):	0	0	0	0.003
(20993,1,172,0):	0	0	0	0.007
(20993,1,175,0):	0	0	0	0.003
(20993,1,179,0):	0	0	0	0.002
(20993,1,182,0):	0	0	0	0.009
(20993,1,187,0):	0	0	0	0.001
(20993,1,190,0):	0	0	0.001	0.004
(20993,1,193,0):	0	0	0	0.006
(20994,0,2,0):	0	0	0.003	0
(20994,0,7,0):	0	0	0.006	0
(20994,0,11,0):	0	0	0.004	0
(20994,0,13,0):	0	0	0.005	0
(20994,0,14,0):	0	0	0.001	0
(20994,0,17,0):	0	0	0.002	0
(20994,0,19,0):	0	0	0.001	0
(20994,0,20,0):	0	0	0.004	0.001
(20994,0,24,0):	0	0	0.001	0
(20994,0,34,0):	0	0	0.004	0
(20994,0,40,0):	0	0	0.004	0
(20994,0,42,0):	0	0	0.006	0
(20994,0,44,0):	0	0	0.006	0
(20994,0,46,0):	0	0	0.003	0
(20994,0,48,0):	0	0	0.004	0.007
(20994,0,50,0):	0	0	0.005	0
(20994,0,51,0):	0	0	0.007	0
(20994,0,59,0):	0	0	0.001	0
(20994,0,60,0):	0	0	0.003	0
(20994,0,61,0):	0	0	0.001	0
(20994,0,68,0):	0	0	0.007	0
(20994,0,69,0):	0	0	0.003	0
(20994,0,70,0):	0	0	0.001	0
(20994,0,74,0):	0	0	0.001	0
(20994,0,75,0):	0	0	0.01	0
(20994,0,77,0):	0	0	0.01	0
(20994,0,78,0):	0	0	0.003	0
(20994,0,81,0):	0	0	0.002	0
(20994,0,83,0):	0	0	0.006	0
(20994,0,84,0):	0	0	0.007	0
(20994,0,86,0):	0	0	0.012	0
(20994,0,90,0):	0	0	0.001	0
(20994,0,97,0):	0	0	0.006	0
(20994,0,102,0):	0	0	0.005	0
(20994,0,104,0):	0	0	0.002	0
(20994,0,106,0):	0	0	0.004	0
(20994,0,107,0):	0	0	0.006	0
(20994,0,109,0):	0	0	0.003	0
(20994,0,123,0):	0	0	0.003	0
(20994,0,124,0):	0	0	0.01	0
(20994,0,130,0):	0	0	0.014	0
(20994,0,134,0):	0	0	0.005	0
(20994,0,147,0):	0	0	0.005	0
(20994,0,149,0):	0	0	0.003	0
(20994,0,153,0):	0	0	0.001	0
(20994,0,155,0):	0	0	0.002	0
(20994,0,156,0):	0	0	0.01	0
(20994,0,158,0):	0	0	0.003	0
(20994,0,162,0):	0	0	0.002	0
(20994,0,163,0):	0	0	0.002	0
(20994,0,173,0):	0	0	0.003	0
(20994,0,180,0):	0	0	0.006	0
(20994,0,181,0):	0	0	0.003	0
(20994,0,186,0):	0	0	0.002	0
(20994,0,188,0):	0	0	0.007	0
(20994,0,190,0):	0	0	0.002	0
(20994,0,199,0):	0	0	0.004	0
(20994,0,202,0):	0	0	0.004	0
(20994,0,204,0):	0	0	0.002	0
(20994,0,208,0):	0	0	0.003	0
(20994,0,210,0):	0	0	0.006	0
(20994,1,2,0):	0	0	0	0.003
(20994,1,10,0):	0	0	0	0.002
(20994,1,20,0):	0	0	0	0.001
(20994,1,35,0):	0	0	0	0.009
(20994,1,41,0):	0	0	0	0.002
(20994,1,48,0):	0	0	0	0.004
(20994,1,49,0):	0	0	0	0.005
(20994,1,54,0):	0	0	0	0.005
(20994,1,55,0):	0	0	0	0.002
(20994,1,57,0):	0	0	0	0.002
(20994,1,60,0):	0	0	0	0.003
(20994,1,61,0):	0	0	0.003	0.004
(20994,1,65,0):	0	0	0	0.001
(20994,1,72,0):	0	0	0	0.003
(20994,1,79,0):	0	0	0	0.014
(20994,1,81,0):	0	0	0.001	0.004
(20994,1,83,0):	0	0	0	0.004
(20994,1,84,0):	0	0	0	0.008
(20994,1,86,0):	0	0	0	0.005
(20994,1,92,0):	0	0	0	0.001
(20994,1,94,0):	0	0	0	0.006
(20994,1,99,0):	0	0	0	0.01
(20994,1,102,0):	0	0	0	0.009
(20994,1,103,0):	0	0	0	0.004
(20994,1,106,0):	0	0	0	0.013
(20994,1,107,0):	0	0	0	0.002
(20994,1,108,0):	0	0	0	0.002
(20994,1,109,0):	0	0	0	0.003
(20994,1,112,0):	0	0	0	0.001
(20994,1,113,0):	0	0	0	0.014
(20994,1,125,0):	0	0	0	0.004
(20994,1,132,0):	0	0	0	0.003
(20994,1,141,0):	0	0	0	0.004
(20994,1,147,0):	0	0	0.007	0.004
(20994,1,148,0):	0	0	0	0.004
(20994,1,149,0):	0	0	0	0.003
(20994,1,153,0):	0	0	0	0.005
(20994,1,155,0):	0	0	0	0.007
(20994,1,159,0):	0	0	0	0.017
(20994,1,162,0):	0	0	0	0.003
(20994,1,163,0):	0	0	0.003	0
(20994,1,169,0):	0	0	0	0.001
(20994,1,171,0):	0	0	0	0.006
(20994,1,174,0):	0	0	0.003	0
(20994,1,175,0):	0	0	0	0.007
(20994,1,177,0):	0	0	0	0.002
(20994,1,181,0):	0	0	0	0.007
(20994,1,191,0):	0	0	0	0.001
(20995,0,3,0):	0	0	0.005	0
(20995,0,10,0):	0	0	0.003	0
(20995,0,15,0):	0	0	0.007	0
(20995,0,19,0):	0	0	0.014	0
(20995,0,24,0):	0	0	0.003	0
(20995,0,26,0):	0	0	0.003	0
(20995,0,27,0):	0	0	0.001	0
(20995,0,29,0):	0	0	0.009	0
(20995,0,34,0):	0	0	0.004	0
(20995,0,39,0):	0	0	0.002	0
(20995,0,45,0):	0	0	0.002	0
(20995,0,57,0):	0	0	0.002	0
(20995,0,59,0):	0	0	0.006	0
(20995,0,60,0):	0	0	0.001	0
(20995,0,62,0):	0	0	0.01	0
(20995,0,71,0):	0	0	0.006	0
(20995,0,72,0):	0	0	0.003	0
(20995,0,73,0):	0	0	0.002	0
(20995,0,79,0):	0	0	0.001	0
(20995,0,80,0):	0	0	0.01	0.001
(20995,0,81,0):	0	0	0.001	0
(20995,0,92,0):	0	0	0.002	0
(20995,0,101,0):	0	0	0.002	0
(20995,0,103,0):	0	0	0.002	0
(20995,0,108,0):	0	0	0.003	0
(20995,0,109,0):	0	0	0.003	0
(20995,0,114,0):	0	0	0.002	0
(20995,0,118,0):	0	0	0.002	0
(20995,0,119,0):	0	0	0.003	0
(20995,0,120,0):	0	0	0.001	0
(20995,0,121,0):	0	0	0.004	0
(20995,0,123,0):	0	0	0.001	0
(20995,0,125,0):	0	0	0.002	0
(20995,0,127,0):	0	0	0.002	0
(20995,0,130,0):	0	0	0.004	0
(20995,0,134,0):	0	0	0.001	0
(20995,0,136,0):	0	0	0.002	0
(20995,0,138,0):	0	0	0.002	0.001
(20995,0,140,0):	0	0	0.003	0
(20995,0,143,0):	0	0	0.004	0
(20995,0,147,0):	0	0	0.003	0
(20995,0,158,0):	0	0	0.002	0
(20995,0,161,0):	0	0	0.002	0
(20995,0,166,0):	0	0	0.001	0
(20995,0,169,0):	0	0	0.001	0
(20995,0,170,0):	0	0	0.002	0
(20995,0,174,0):	0	0	0.002	0
(20995,0,182,0):	0	0	0.002	0
(20995,0,185,0):	0	0	0.003	0
(20995,0,187,0):	0	0	0.001	0
(20995,0,189,0):	0	0	0.002	0
(20995,0,195,0):	0	0	0.006	0
(20995,1,5,0):	0	0	0	0.001
(20995,1,9,0):	0	0	0	0.008
(20995,1,11,0):	0	0	0	0.001
(20995,1,12,0):	0	0	0	0.011
(20995,1,13,0):	0	0	0	0.008
(20995,1,16,0):	0	0	0	0.002
(20995,1,24,0):	0	0	0	0.001
(20995,1,25,0):	0	0	0	0.004
(20995,1,26,0):	0	0	0	0.002
(20995,1,29,0):	0	0	0	0.004
(20995,1,31,0):	0	0	0	0.001
(20995,1,33,0):	0	0	0	0.001
(20995,1,35,0):	0	0	0	0.003
(20995,1,39,0):	0	0	0	0.001
(20995,1,42,0):	0	0	0	0.006
(20995,1,50,0):	0	0	0	0.002
(20995,1,62,0):	0	0	0	0.001
(20995,1,69,0):	0	0	0	0.002
(20995,1,76,0):	0	0	0	0.008
(20995,1,77,0):	0	0	0	0.003
(20995,1,84,0):	0	0	0	0.002
(20995,1,85,0):	0	0	0	0.001
(20995,1,93,0):	0	0	0	0.002
(20995,1,100,0):	0	0	0	0.001
(20995,1,101,0):	0	0	0.001	0.006
(20995,1,108,0):	0	0	0	0.001
(20995,1,114,0):	0	0	0	0.009
(20995,1,115,0):	0	0	0	0.003
(20995,1,122,0):	0	0	0	0.001
(20995,1,125,0):	0	0	0	0.003
(20995,1,128,0):	0	0	0.003	0.009
(20995,1,137,0):	0	0	0	0.001
(20995,1,141,0):	0	0	0	0.002
(20995,1,143,0):	0	0	0	0.002
(20995,1,144,0):	0	0	0	0.006
(20995,1,148,0):	0	0	0	0.006
(20995,1,153,0):	0	0	0	0.001
(20995,1,155,0):	0	0	0	0.001
(20995,1,156,0):	0	0	0	0.006
(20995,1,162,0):	0	0	0	0.005
(20995,1,167,0):	0	0	0	0.002
(20995,1,182,0):	0	0	0	0.007
(20995,1,196,0):	0	0	0	0.002
(20995,1,198,0):	0	0	0	0.004
(20995,1,199,0):	0	0	0	0.004
(20995,1,200,0):	0	0	0	0.007
(20996,0,3,0):	0	0	0.003	0
(20996,0,5,0):	0	0	0.005	0
(20996,0,9,0):	0	0	0.002	0
(20996,0,16,0):	0	0	0.003	0
(20996,0,20,0):	0	0	0.001	0
(20996,0,24,0):	0	0	0.003	0
(20996,0,26,0):	0	0	0.002	0
(20996,0,27,0):	0	0	0.001	0
(20996,0,28,0):	0	0	0.001	0
(20996,0,29,0):	0	0	0.005	0
(20996,0,33,0):	0	0	0.003	0
(20996,0,39,0):	0	0	0.005	0
(20996,0,41,0):	0	0	0.002	0
(20996,0,44,0):	0	0	0.009	0
(20996,0,48,0):	0	0	0.006	0
(20996,0,51,0):	0	0	0.001	0
(20996,0,52,0):	0	0	0.006	0
(20996,0,54,0):	0	0	0.002	0
(20996,0,55,0):	0	0	0.002	0
(20996,0,56,0):	0	0	0.006	0
(20996,0,57,0):	0	0	0.002	0
(20996,0,66,0):	0	0	0.003	0
(20996,0,67,0):	0	0	0.006	0
(20996,0,69,0):	0	0	0.004	0
(20996,0,70,0):	0	0	0.005	0
(20996,0,78,0):	0	0	0.002	0
(20996,0,81,0):	0	0	0.001	0
(20996,0,87,0):	0	0	0.002	0
(20996,0,88,0):	0	0	0.001	0
(20996,0,89,0):	0	0	0.008	0
(20996,0,94,0):	0	0	0.004	0
(20996,0,95,0):	0	0	0.002	0
(20996,0,99,0):	0	0	0.001	0
(20996,0,100,0):	0	0	0.001	0
(20996,0,102,0):	0	0	0.004	0
(20996,0,111,0):	0	0	0.003	0
(20996,0,112,0):	0	0	0.006	0
(20996,0,116,0):	0	0	0.002	0
(20996,0,118,0):	0	0	0.001	0
(20996,0,121,0):	0	0	0.003	0
(20996,0,126,0):	0	0	0.003	0
(20996,0,129,0):	0	0	0.002	0
(20996,0,132,0):	0	0	0.01	0
(20996,0,137,0):	0	0	0.001	0
(20996,0,147,0):	0	0	0.001	0
(20996,0,149,0):	0	0	0.002	0
(20996,0,150,0):	0	0	0.001	0
(20996,0,152,0):	0	0	0.003	0
(20996,0,154,0):	0	0	0.002	0
(20996,0,156,0):	0	0	0.001	0
(20996,0,158,0):	0	0	0.004	0
(20996,0,167,0):	0	0	0.001	0.003
(20996,0,172,0):	0	0	0.001	0
(20996,0,177,0):	0	0	0.003	0
(20996,0,179,0):	0	0	0.006	0
(20996,0,180,0):	0	0	0.004	0
(20996,0,183,0):	0	0	0.002	0
(20996,0,187,0):	0	0	0.005	0
(20996,0,189,0):	0	0	0.001	0
(20996,0,192,0):	0	0	0.001	0
(20996,1,2,0):	0	0	0	0.006
(20996,1,4,0):	0	0	0	0.002
(20996,1,8,0):	0	0	0	0.002
(20996,1,9,0):	0	0	0	0.004
(20996,1,11,0):	0	0	0	0.004
(20996,1,13,0):	0	0	0	0.004
(20996,1,20,0):	0	0	0	0.005
(20996,1,22,0):	0	0	0	0.004
(20996,1,29,0):	0	0	0	0.002
(20996,1,30,0):	0	0	0	0.001
(20996,1,31,0):	0	0	0	0.003
(20996,1,40,0):	0	0	0	0.004
(20996,1,43,0):	0	0	0	0.002
(20996,1,46,0):	0	0	0	0.005
(20996,1,49,0):	0	0	0	0.002
(20996,1,58,0):	0	0	0	0.001
(20996,1,59,0):	0	0	0	0.001
(20996,1,61,0):	0	0	0	0.004
(20996,1,62,0):	0	0	0	0.001
(20996,1,65,0):	0	0	0	0.001
(20996,1,71,0):	0	0	0	0.002
(20996,1,72,0):	0	0	0.003	0
(20996,1,81,0):	0	0	0	0.002
(20996,1,83,0):	0	0	0.005	0
(20996,1,84,0):	0	0	0	0.003
(20996,1,89,0):	0	0	0	0.007
(20996,1,90,0):	0	0	0	0.003
(20996,1,93,0):	0	0	0	0.001
(20996,1,97,0):	0	0	0	0.001
(20996,1,98,0):	0	0	0	0.002
(20996,1,99,0):	0	0	0	0.002
(20996,1,100,0):	0	0	0	0.001
(20996,1,103,0):	0	0	0	0.007
(20996,1,105,0):	0	0	0	0.001
(20996,1,108,0):	0	0	0	0.003
(20996,1,115,0):	0	0	0	0.005
(20996,1,122,0):	0	0	0	0.001
(20996,1,126,0):	0	0	0	0.006
(20996,1,129,0):	0	0	0	0.005
(20996,1,130,0):	0	0	0	0.006
(20996,1,132,0):	0	0	0	0.006
(20996,1,133,0):	0	0	0	0.001
(20996,1,136,0):	0	0	0	0.003
(20996,1,137,0):	0	0	0	0.004
(20996,1,138,0):	0	0	0	0.002
(20996,1,139,0):	0	0	0	0.002
(20996,1,141,0):	0	0	0	0.003
(20996,1,147,0):	0	0	0	0.004
(20996,1,156,0):	0	0	0	0.002
(20996,1,157,0):	0	0	0	0.001
(20996,1,158,0):	0	0	0	0.001
(20996,1,160,0):	0	0	0	0.004
(20996,1,164,0):	0	0	0	0.006
(20996,1,171,0):	0	0	0	0.004
(20996,1,175,0):	0	0	0	0.004
(20996,1,177,0):	0	0	0	0.003
(20996,1,179,0):	0	0	0	0.004
(20996,1,182,0):	0	0	0	0.002
(20996,1,183,0):	0	0	0	0.003
(20996,1,184,0):	0	0	0	0.003
(20996,1,185,0):	0	0	0	0.008
(20996,1,187,0):	0	0	0	0.002
(20996,1,189,0):	0	0	0	0.007
(20997,0,1,0):	0	0	0.001	0
(20997,0,2,0):	0	0	0.003	0
(20997,0,3,0):	0	0	0.002	0
(20997,0,5,0):	0	0	0.001	0
(20997,0,7,0):	0	0	0.001	0
(20997,0,9,0):	0	0	0.002	0
(20997,0,10,0):	0	0	0.002	0
(20997,0,11,0):	0	0	0.003	0
(20997,0,13,0):	0	0	0.003	0
(20997,0,17,0):	0	0	0.001	0
(20997,0,18,0):	0	0	0.004	0
(20997,0,19,0):	0	0	0.003	0
(20997,0,22,0):	0	0	0.005	0
(20997,0,26,0):	0	0	0.003	0
(20997,0,33,0):	0	0	0.003	0
(20997,0,34,0):	0	0	0.001	0
(20997,0,35,0):	0	0	0.001	0
(20997,0,37,0):	0	0	0.002	0
(20997,0,38,0):	0	0	0.005	0
(20997,0,39,0):	0	0	0.004	0
(20997,0,40,0):	0	0	0.002	0
(20997,0,45,0):	0	0	0.006	0
(20997,0,48,0):	0	0	0.004	0
(20997,0,50,0):	0	0	0.002	0
(20997,0,54,0):	0	0	0.001	0
(20997,0,57,0):	0	0	0.004	0
(20997,0,58,0):	0	0	0.002	0
(20997,0,62,0):	0	0	0.001	0
(20997,0,65,0):	0	0	0.003	0
(20997,0,67,0):	0	0	0.001	0
(20997,0,74,0):	0	0	0.002	0
(20997,0,76,0):	0	0	0.004	0
(20997,0,77,0):	0	0	0.002	0
(20997,0,80,0):	0	0	0.002	0
(20997,0,82,0):	0	0	0.002	0
(20997,0,84,0):	0	0	0.002	0
(20997,0,93,0):	0	0	0.002	0
(20997,0,97,0):	0	0	0.001	0
(20997,0,100,0):	0	0	0.001	0
(20997,0,101,0):	0	0	0.001	0
(20997,0,104,0):	0	0	0.006	0
(20997,0,105,0):	0	0	0.002	0
(20997,0,106,0):	0	0	0.001	0
(20997,0,111,0):	0	0	0.001	0
(20997,0,113,0):	0	0	0.004	0
(20997,0,114,0):	0	0	0.002	0
(20997,0,115,0):	0	0	0.001	0
(20997,0,118,0):	0	0	0.001	0
(20997,0,121,0):	0	0	0.002	0
(20997,0,123,0):	0	0	0.001	0
(20997,0,124,0):	0	0	0.005	0
(20997,0,125,0):	0	0	0.002	0
(20997,0,126,0):	0	0	0.006	0
(20997,0,127,0):	0	0	0.002	0
(20997,0,128,0):	0	0	0.003	0
(20997,0,132,0):	0	0	0.001	0
(20997,0,135,0):	0	0	0.004	0
(20997,0,136,0):	0	0	0.001	0
(20997,0,140,0):	0	0	0.001	0
(20997,0,148,0):	0	0	0.008	0
(20997,0,151,0):	0	0	0.004	0
(20997,0,152,0):	0	0	0.001	0
(20997,0,154,0):	0	0	0.007	0
(20997,0,156,0):	0	0	0.001	0
(20997,0,159,0):	0	0	0.001	0
